Calidad,Ciudad,Complemento,Costo Fijo,Costo Variable por  {size1Alias},Código de la Ubicación,Código Postal,Descripción,Dirección,Distrito,Días de Entrega,Email,Estado,Fecha de Geocodificación,Fecha de la última modificación,Habilitado,Huso horario,ID de Tax,Instrucciones,Latitud,Longitud,Organización,Pais,Radio de Entrega,Tel. 1,Tel. 2,Tiempo de Servicio Fijo con ayudante,Tiempo de Servicio Fijo sin ayudante,Tiempo de Servicio Variable con ayudante,Tiempo de Servicio Variable sin ayudante,Tiene Geocerca,Tipo,Tipos de Tiempo de Servicio,Tipos de Ventana de Servicio,Última modificación por,id
,,,,,0610155804,,MA ESTHER PALMA PALMA,DOVARGANES 30 38205 COMONFORT,,"S,T,R,F,S",,,,2022-01-03 07:51:39,true,,,,20.732851,-100.719513,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685932
,,,,,0603500246,,ABARROTES GUTIERREZ,AV STA ROSA 65 37737 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F",,,,2020-09-23 20:57:48,true,,,,20.92440188,-100.7578949,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685941
,,,,,0603501751,,SELENE CABRERA,HIDALGO 1 37884 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F",,,,2024-10-18 22:54:24,true,,,,20.89647137,-100.655442,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686023
,,,,,0610159701,,MA CARMEN GONZALEZ RAMIREZ,CALLE PIRUL 2 38202 COMONFORT,,"S,M,T,W,R,F",,,,2020-12-10 22:54:00,true,,,,20.709586,-100.738096,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686094
,,,,,0603602030,,EMMANUEL MARTINEZ HERNANDEZ,SN LUIS SN 37850 DOLORES HIDALGO,,"S,M,T,W,R,S",,,,2020-09-24 20:56:27,true,,,,21.2952337,-100.8570505,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686107
,,,,,0620180669,,JUAN RAMIREZ FUENTES,CALLE SANTA CECILIA 15 37898 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,,2020-09-16 20:02:24,true,,,,20.87907843,-100.7686369,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686249
,,,,,0603503497,,JUAN HERRERA HERNANDEZ,VALLE DEL MAIZ 14 37700 SAN MIGUEL DE ALLENDE,,"S,M,W,F",,,,2024-10-21 21:57:40,true,,,,20.90532012,-100.7363227,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686323
MANUAL,,,,,0610095899,,DEPOSITO TRES MARIAS,DEL LLANO 9 37886 C10 SAN MIGUEL DE ALL,,"S,T,R,F,S",,,2021-05-31 12:10:37,2025-01-28 22:37:14,true,,,,20.90863559,-100.7357651,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686361
,,,,,0603602152,,MISCELANEA BETI,LA REGALADA DE ABAJO 5 37800 DOLORES HIDALGO,,"S,M,T,W,R,F",,,,2020-09-25 20:49:23,true,,,,21.10528307,-100.8106787,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686425
,,,,,0603500531,,MARIA DE LOS ANGELES CORREA,IGNACIO ALLENDE 4 37700 SAN MIGUEL DE ALLENDE,,"M,T,W,R,F",,,,2025-04-11 22:17:13,true,,,,20.89633475,-100.6557142,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682754
MANUAL,,,,,0620176201,,JOSE GUSTAVO BARCENAS PICHARDO,"CALLE NORTE 10, B 37880 SAN MIGUEL DE ALLENDE",,"S,M,T,R,F,S",,,,2024-10-29 21:25:44,true,,,,20.86197485820208,-100.65479636192322,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684283
,,,,,0603503470,,FRUTAS Y VERDURAS LA ESPERANZA,HIDALGO 6-A 37700 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F",,,,2024-10-14 21:51:56,true,,,,20.89753547,-100.6543468,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683677
MANUAL,,,,,0610109561,,JUAN GRANADOS ANAYA,JUAN JOSE DE ANAYA 30 37888 ALLENDE,,"S,T,W,R,F,S",,,2022-03-02 17:40:06,2024-11-25 06:04:09,true,,,,20.800340721999692,-100.63630521297456,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683175
MANUAL,,,,,0620081180,,MA ELENA VERTIZ FRIAS,ZAVALA RAMIREZ 37 37880 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F,S",,,2024-09-25 15:43:17,2024-09-25 15:43:17,true,,,,20.81563503870736,-100.66461861133577,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,684831
,,,,,0620134298,,JOSE EDUARDO ARZOLA PICHARDO,CALLE PIPILA 8 37886 SAN MIGUEL DE ALLENDE,,"S,T,W,R,F,S",,,,2024-11-18 06:00:38,true,,,,20.8592829,-100.6584395,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682835
,,,,,0620196077,,CARNITAS SANDOBAL,CARRETERA PRINCIPAL SN 37886 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F",,,,2021-03-17 09:42:22,true,,,,20.89422864,-100.6560126,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684370
MANUAL,,,,,0603501753,,FRUTAS GAMBOA,HIDALGO 17 37700 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F",,,2024-02-28 14:02:24,2024-11-01 22:43:03,true,,,,20.896072517624447,-100.65613177201247,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686034
MANUAL,,,,,0620173657,,HOTEL HILO ROJO,SALIDA REAL A QUERETARO 136 37774 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,2022-03-02 14:22:05,2024-10-17 21:18:46,true,,,,20.907248046057884,-100.73665201663971,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683881
MANUAL,,,,,0610052623,,FERNANDO MENDEZ,CUESTA DE SAN JOSE 81 37700 SAN MIGUEL DE ALLENDE,,"S,T,R,F,S",,,2020-09-23 17:15:30,2024-10-21 05:56:01,true,,,,20.91569172,-100.7357293,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685479
MANUAL,,,,,0610167289,,JOSEFINA ZUÑIGA AVALOS,MOCTEZUMA 4 37729 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F,S",,,2020-09-23 17:17:30,2021-12-02 20:18:25,true,,,,20.91827734,-100.7375747,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682805
,,,,,0620019124,,PAPELERIA ORIENTE,2A CUESTA DE LORETO 40 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F",,,,2024-11-26 21:41:07,true,,,,20.90968782,-100.7360996,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685690
MANUAL,,,,,0620129874,,ALITAS BUFALO,LIB JOSE MANUEL ZAVALA 165 37886 SAN MIGUEL DE ALLENDE,,"S,T,R,F,S",,,2022-03-23 17:09:52,2024-10-15 21:56:24,true,,,,20.90345450363935,-100.72834789752962,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684233
,,,,,0620027992,,TACOS LOS HERMANOS,CALLE PABLO YANEZ 33 37745 SAN MIGUEL DE ALLENDE,,"S,M,T,R,S",,,,2020-09-22 20:48:18,true,,,,20.89728178,-100.7170013,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684956
MANUAL,,,,,0620203940,,ENEDINA RODRIGUEZ CAMACHO,CALLE C. NARCISO MARIA LORETO 37745 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,2020-09-24 11:36:37,2021-01-26 22:33:26,true,Mexico/General,,,20.9001215,-100.7178584,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,693357
MANUAL,,,,,0610140062,,MARCELA ZUÑIGA RODRIGUEZ,CALLE FELIPE GONZÁLEZ 24 37745 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F,S",,,2020-11-11 16:48:03,2021-12-02 20:19:51,true,,,,20.89969595,-100.7202905,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685799
MANUAL,,,,,0620135960,,JOSE MANUEL MORIN MORALES,CALLE JUAN CRUCES 21 37745 SAN MIGUEL DE ALLENDE,,"S,T,W,R,S",,,2021-04-05 11:32:51,2023-04-06 22:36:24,true,,,,20.89722861,-100.7186043,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,684544
MANUAL,,,,,0620180580,,TIENDA SAMUEL,CALLE GARDENIAS SN 37738 SAN MIGUEL DE ALLENDE,,"S,M,T,R,S",,,2024-06-12 16:32:24,2024-06-12 16:32:24,true,,,,20.936530741646475,-100.76873093873152,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,685609
MANUAL,,,,,0620203791,,MARICELA CAMARILLO,AVENIDA DE LA SANTA CRUZ 70 37738 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F,S",,,2024-06-12 16:14:39,2024-06-12 16:14:39,true,Mexico/General,,,20.928443938630448,-100.76385994791835,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,693358
,,,,,0620144313,,BARBACOA ESTACION,PRIV DE LA LUZ 7 37886 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F",,,,2025-02-07 21:54:33,true,,,,20.91530517,-100.7596696,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684255
MANUAL,,,,,0620198914,,VARGAS LOPEZ,CALLE PINO 40 37738 SAN MIGUEL DE ALLENDE,,"S,M,T,R,S",,,2024-06-12 15:53:34,2024-06-12 15:53:34,true,,,,20.923353246044858,-100.77265262603761,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,683692
,,,,,0620174921,,JESUS DARIO,CALLE LAURELES 2 37738 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2024-08-20 21:52:06,true,,,,20.91956757,-100.7673781,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683010
MANUAL,,,,,0620084986,,TACOS DANY,CALZADA DE LA ESTACION 11 37886 SAN MIGUEL ALLENDE,,"S,T,R,S",,,2022-03-21 11:56:00,2023-01-11 12:47:19,true,,,,20.915746836383857,-100.76409101486207,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,685252
MANUAL,,,,,0620192505,,YOLLOTL MA. DE JESUS GARCIA GA,AVENIDA CALZADA DE LA ESTACION 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F,S",,,2020-09-24 11:47:21,2020-09-29 21:46:54,true,Mexico/General,,,20.9158896,-100.7650175,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,693360
MANUAL,,,,,0620094909,,HECTOR ARMAS,"CALLE IGNACIO ALLENDE 2, SNM1a 37737 San Miguel de Allende",,"S,M,W,F",,,2024-04-23 12:41:22,2024-10-14 06:09:47,true,,,,20.921521406286935,-100.7589669229401,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685384
MANUAL,,,,,0620180579,,DEPOSITO ANGEL,CALLE SALAMANCA 8 37738 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F,S",,,2022-01-26 12:23:49,2024-10-14 21:51:38,true,Mexico/General,,,20.92488107,-100.7606888,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,693361
MANUAL,,,,,0603502008,,GUADALUPE HILARIA,SAN RAFAEL SUR 16 . 37750 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,2021-05-21 17:25:36,2023-11-07 21:38:32,true,,,,20.90858771,-100.7555848,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685593
MANUAL,,,,,0603601619,,GLORIA RAMIREZ PALACIOS,GUANAJUATO 5 37800 DOLORES HIDALGO,,"S,M,T,R,F,S",,,2021-07-14 18:12:47,2021-08-25 20:15:53,true,,,,21.14633093,-101.0033128,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683612
,,,,,0610151088,,ABARROTES JOSE ANTONIO,REAL 58 37886 DOLORES HIDALGO,,"S,M,T,W,R,F",,,,2022-02-18 21:46:09,true,,,,21.13441292,-101.0446783,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684830
MANUAL,,,,,0620203052,,MEGA GASOLINERAS,CARRETERA LA CIENEGUITA KM 1.5 37897 SAN MIGUEL DE ALLENDE,,"S,M,W,F",,,2020-09-22 12:58:50,2024-07-19 21:29:55,true,Mexico/General,,,20.9238138,-100.7780981,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,687187
MANUAL,,,,,0620175270,,MELISA HERNANDEZ CAYENTE,CALLE ALLENDE S N 37885 SAN MIGUEL DE ALLENDE,,"S,M,W,R,S",,,2024-03-22 18:14:43,2024-03-22 18:14:43,true,,,,20.89192796066431,-100.67419409751894,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,683105
MANUAL,,,,,0620154387,,CAROLINA,CALLE CAMINO A SAN JOSE O FS 37880 San Miguel de Allende,,"S,M,T,W,F,S",,,2021-09-09 07:42:08,2021-12-02 20:19:53,true,,,,20.90463996,-100.7297206,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686185
,,,,,0610033034,,SILVIA CRUZ TAPIA,AURORA 3 37890 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,F",,,,2021-11-12 20:59:34,true,,,,21.06926582,-100.8013567,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686417
,,,,,0620149521,,CASA NOSTRA,TERRAPLEN 8 37200 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,,2025-04-09 21:53:29,true,,,,20.91110046,-100.7424972,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686008
MANUAL,,,,,0620113949,,MARIA FIDENCIA RODRIGUEZ MEJIA,AV REVOLUCION 9A . 37886 DOLORES HIDALGO,,"S,M,W,R,F,S",,,2021-01-26 18:05:53,2022-02-21 21:55:18,true,,,,21.07437629,-100.9377873,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686014
,,,,,0620160531,,RUSTICA,CALLE SALIDA A CELAYA 34 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,,2020-09-16 20:02:24,true,,,,20.90320202,-100.7492237,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686021
,,,,,0620028853,,ANTONIO BALDERAS GARCIA,ALLENDE 2 38225 COMONFORT,,"S,M,T,W,F,S",,,,2020-12-08 21:28:21,true,,,,20.785932,-100.932702,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686038
,,,,,0620125202,,EL TUPINAMBA,ZACATEROS 45 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,F",,,,2024-10-25 20:29:08,true,,,,20.91282665,-100.7462909,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686065
,,,,,0603503821,,CAFE DE LA PARROQUIA,JESUS 11 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,,2024-10-17 21:18:45,true,,,,20.9134278,-100.7447531,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686075
,,,,,0620030848,,MX,"CALLE SAN FRANCISCO 8, 1 37700 San Miguel de Allende",,"S,M,W,R,F",,,,2025-05-02 12:59:23,true,,,,20.91453608,-100.7430251,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686084
,,,,,0603501400,,PETRONILO ARMAS TOVAR,CALLE ADOLFO LOPEZ MATEOS 2 37898 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F,S",,,,2023-11-13 21:30:59,true,,,,20.83104603,-100.856469,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686085
,,,,,0620004083,,ANTOJITOS MEXICANOS MARY,ANDADOR LUCAS BALDERAS 1 37700 SN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,,2025-05-02 12:59:11,true,,,,20.91677281,-100.7412402,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686088
,,,,,0620198911,,BARBACOA LUPITA,CARRETERA DOLORES SMA KM 6 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,W,R,F",,,,2020-10-16 21:52:25,true,,,,21.13584162,-100.8579856,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686090
MANUAL,,,,,0620135809,,ANA CRISTINA RAMIREZ PEREZ,AVENIDA LOS PINOS 4 37886 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F,S",,,2021-07-14 10:58:50,2022-02-15 22:05:45,true,,,,20.96254446,-100.8785725,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686101
,,,,,0620186492,,RAQUEL HERNANDEZ AGUILAR,CALLE ALLENDE 80 37745 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,,2020-09-24 20:56:19,true,,,,20.84709941,-100.8296845,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686102
,,,,,0620148483,,TACOS NANCY,CALLE AVE DE LA PAZ 64 37740 SAN MIGUEL ALLENDE,,"S,M,W,F",,,,2023-07-21 21:48:47,true,,,,20.90955146,-100.7212098,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,686115
MANUAL,,,,,0620128299,,GONZALEZ MEDINA ELVIA,CALLE SIN NOMBRE MANZANA 2 3 37755 SAN MIGUEL DE ALLENDE,,"S,M,T,R,S",,,2024-07-11 17:38:58,2024-07-11 17:38:58,true,,,,20.936325342500975,-100.76752424240112,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,686117
,,,,,0603504062,,PAPELERIA Y REGALOS,CALLE GUADALUPE 11 37759 SAN MIGUEL DE ALLENDE,,"S,M,W,F",,,,2020-09-23 20:57:49,true,,,,20.9277238,-100.7609666,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686139
MANUAL,,,,,0610122000,,SUPER CECY,CALLE JACARANDAS 14 14 37730 SAN MIGUEL DE ALLENDE,,"S,M,W,F",,,2021-03-30 18:22:05,2024-10-14 21:51:59,true,,,,20.91904622,-100.7554132,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686142
,,,,,0603500583,,ABARROTES PAVITO,IGNACIO ALDAMA 22 37710 NO DELEGACION,,"S,M,W,F,S",,,,2025-05-12 09:01:43,true,,,,20.92487517,-100.7435608,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686147
,,,,,0603604742,,ABARROTES ESPARZA,PLAZA PRINCIPAL 2 37800 DOLORES HIDALGO,,"S,M,T,R,F,S",,,,2020-09-22 20:48:28,true,,,,21.14899796,-100.991517,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686152
,,,,,0610079491,,,,,0,,,,2023-01-11 11:01:57,false,,,,,,Distribuidora San Miguel de Allende,,0.049,,,,,,,false,Default,,,gmresequence,686158
,,,,,0620196361,,ALBERTO ROSALES,CALLE PRINCIPAL 8 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,W,R,F",,,,2020-09-25 20:47:29,true,,,,21.18465179,-101.068353,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686159
,,,,,0603701802,,GRACIELA LABRADA,20 DE NOV 23 A 38200 COMONFORT,,"S,T,R,S",,,,2020-11-25 01:37:26,true,,,,20.725145,-100.749331,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686161
,,,,,0620078890,,MA. HERMELINDA SALAZAR HERNAND,LAS FLORES 12 37760 SAN MIGUEL DE ALLENDE,,"S,M,W,F",,,,2020-09-21 21:02:55,true,,,,20.90126455,-100.7476787,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686163
,,,,,0603502998,,JUANA MARTINA,CALLE CAROLINA 14 G 37736 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2020-12-16 08:40:36,true,,,,20.92000731,-100.7578037,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686167
,,,,,0603602292,,REMEDIOS CERVANTES UVALLE,CALLE FCO I MADERO 11 37800 NO DELEGACION,,"S,T,W,R,F,S",,,,2022-01-24 22:31:07,true,,,,21.21513697,-100.8101926,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686178
,,,,,0620095001,,MODELORAMA,BOULEVARD AV GUADALUPE 10 37745 SAN MIGUEL DE ALLENDE,,"S,M,T,R,S",,,,2025-04-29 22:06:24,true,,,,20.91590854,-100.7507618,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686179
,,,,,0620016317,,TIENDA EDITH,CALLE ROSAL 5 37713 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F",,,,2021-07-30 23:23:39,true,,,,20.94808091,-100.7660629,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686186
,,,,,0620025613,,LOS TRES COMPADRES,TINAJITAS 26 37750 SAN MIGUEL DE ALLEND,,"S,T,W,R,S",,,,2025-01-23 23:07:31,true,,,,20.90753537,-100.7524178,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686210
MANUAL,,,,,0620165643,,OXXO LAS MAGNOLIAS,"ANTIGUI CAMINO A QUERETARO 50, 37740 SAN MIGUEL DE ALLENDE",,"S,M,W,F",,,2021-07-14 12:36:55,2024-07-15 22:25:47,true,,,,20.9124535,-100.7247108,Distribuidora San Miguel de Allende,MX,0.1,,,,,,,false,Default,,,gmtmproot,686213
,,,,,0620028950,,MA ELOISA GRANADOS ESTUDIANTE,INDEPENDENCIA 10 37805 DOLORES HIDALGO,,"S,M,T,R,F",,,,2020-09-22 20:48:29,true,,,,21.10454597,-100.7259973,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686218
,,,,,0620192504,,GALLEGOS,CALLE SAN NICOLAS 5 37894 SAN MIGUEL DE ALLENDE,,"S,T,W,R,F,S",,,,2020-09-26 21:19:22,true,,,,21.01886269,-100.8158062,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,686219
MANUAL,,,,,0603603291,,MA. GUADALUPE GARCIA ALVAREZ,CAMINO REAL 15 37800 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,F",,,2021-07-14 16:19:29,2021-12-23 23:50:57,true,,,,21.13443159,-101.0435309,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683186
,,,,,0620155957,,TACOS EL CHARCO,CARRETERA CARRETERA SAN MIGUEL 37800 Dolores Hidalgo Cuna de l,,"S,M,T,R,F",,,,2021-10-19 21:36:26,true,,,,21.12786934,-100.8409359,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683760
MANUAL,,,,,0610054100,,ANTONIA SALDAÑA LUGO,EMILIANO ZAPATA 9 37800 DOLORES HIDALGO,,"S,M,T,R,F,S",,,2021-11-03 18:34:03,2021-12-02 20:18:42,true,,,,21.13180741,-101.0197484,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683474
MANUAL,,,,,0620151216,,TIENDITA AMELIA,CALLE INDEPENDENCIA 6 37890 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F",,,2021-05-05 17:14:49,2021-12-02 20:18:40,true,,,,21.10423068,-100.7260323,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683479
,,,,,0620178991,,NICOLAS TORRES HERNANDEZ,CARRETERA SAN LUIS 6 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,R,F,S",,,,2020-09-22 20:48:28,true,,,,21.16242237,-100.8889151,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683235
,,,,,0620043798,,ROGELIO HERNANDEZ PADRON,AV. SUR 8 37800 DOLORES HIDALGO,,"S,M,T,R,F,S",,,,2021-12-30 22:51:19,true,,,,21.12733866,-100.8653612,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684660
MANUAL,,,,,0603500727,,ANGELINA PATLAN RAMIREZ,AVENIDA INDEPENDENCIA 144 37732 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,2024-04-27 12:36:09,2024-10-15 21:56:05,true,,,,20.929561274366915,-100.75472973586444,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683622
,,,,,0620053598,,MARICELA HERNANDEZ MORALES,AVENIDA NORTE 19 37800 DOLORES HIDALGO,,"S,M,T,R,F,S",,,,2021-12-30 22:51:19,true,,,,21.1322566,-100.8634518,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685554
MANUAL,,,,,0620030667,,MARIA TERESA MORENO MANZANO,MARGARITAS 22 37800 DOLORES HIDALGO,,"S,M,T,R,F",,,2022-03-09 17:19:07,2023-01-11 12:46:34,true,,,,21.129360591576045,-100.83165585994722,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,682586
,,,,,0620201214,,NORMA MARIELA,CALLE PRIV MAGUEY 2 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,R,F,S",,,,2020-09-22 20:48:29,true,,,,21.12488899,-100.8612033,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682574
,,,,,0620154498,,TIENDA NORMA,CALLE RIO LAJA 1 A 37806 Dolores Hidalgo Cuna de l,,"S,M,T,R,F,S",,,,2022-04-20 05:41:12,true,,,,21.08036716,-100.822103,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685720
MANUAL,,,,,0620073872,,GORDITAS DOÑA GUERA,CARR. DOLORES SNA 12650 37886 DOLORES HIDALGO,,"S,M,T,R,F",,,2021-04-17 16:46:08,2022-02-18 21:46:03,true,,,,21.12958131,-100.8446223,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685441
,,,,,0610111661,,MARIA ZENAIDA,CALLE ADOLFO LOPEZ MATEO 21 A 37806 Dolores Hidalgo Cuna de l,,"S,M,T,R,F",,,,2020-09-22 20:48:29,true,,,,21.08359633,-100.8233414,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684586
